surah,ayah,source_slug,source_title,latin_iast,latin_ascii
30,26,rawai_al_bayan,Rawai Al Bayan Bengali translation,āra āsamānasamūha o yamīne yā kichu āche sava tā~rai. sava kichui tā~ra anugata.,ara asamanasamuha o yamine ya kichu ache sava ta~rai. sava kichui ta~ra anugata.
30,26,sheikh_mujibur_rahman,Sheikh Mujibur Rahman Bengali translation,ākāśamanḍalī o pṛthivīte yā kichu āche tā tā~rai. savāi tā~ra ājñāvaha.,akasamandali o prthivite ya kichu ache ta ta~rai. savai ta~ra ajnavaha.
30,26,taisirul_quran,Taisirul Quran Bengali translation,"ākāśamanḍalī o pṛthivīte yā āche sava tā~rai, sakalai tā~ra prati anugata.","akasamandali o prthivite ya ache sava ta~rai, sakalai ta~ra prati anugata."
30,26,dr_abu_bakr_muhammad_zakaria,Dr. Abu Bakr Muhammad Zakaria Bengali translation,āra āsamānasamūha o yamīne yā kichu āche tā tā~rai. savakichu tā~rai anugata.,ara asamanasamuha o yamine ya kichu ache ta ta~rai. savakichu ta~rai anugata.
30,26,fathul_majid,Fathul Majid Bengali translation,āsamāna o jamine yā kichu āche savai tā~ra. sakalai tā~ra anugata.,asamana o jamine ya kichu ache savai ta~ra. sakalai ta~ra anugata.
30,27,rawai_al_bayan,Rawai Al Bayan Bengali translation,"āra tinii sṛṣṭira sūcanā karena tārapara tinii era punarāvṛtti karavena. āra eṭā to tā~ra janya adhikatara sahaja. āsamāna o yamīne sarvocca maryādā tā~rai evaṃ tini parākramaśālī, prajñāmaẏa.","ara tinii srstira sucana karena tarapara tinii era punaravrtti karavena. ara eta to ta~ra janya adhikatara sahaja. asamana o yamine sarvocca maryada ta~rai evam tini parakramasali, prajnamaya."
30,27,sheikh_mujibur_rahman,Sheikh Mujibur Rahman Bengali translation,"tinii prathamavāra sṛṣṭi karechena, ataḥpara tini eṭāke sṛṣṭi karavena punarvāra; eṭā tā~ra janya ati sahaja. ākāśamanḍalī o pṛthivīte sarvocca maryādā tā~rai, evaṃ tini parākramaśālī, prajñāmaẏa.","tinii prathamavara srsti karechena, atahpara tini etake srsti karavena punarvara; eta ta~ra janya ati sahaja. akasamandali o prthivite sarvocca maryada ta~rai, evam tini parakramasali, prajnamaya."
30,27,taisirul_quran,Taisirul Quran Bengali translation,"tinii sṛṣṭira sūcanā karena, ataḥpara tāra punarāvṛtti karavena āra tā tāra janya khuvai sahaja. ākāśa o pṛthivīte sarvocca dṛṣṭānta tā~ra janyai, tinii mahāparākramaśālī, var̤ai hikamataoẏālā.","tinii srstira sucana karena, atahpara tara punaravrtti karavena ara ta tara janya khuvai sahaja. akasa o prthivite sarvocca drstanta ta~ra janyai, tinii mahaparakramasali, varai hikamataoyala."
30,27,dr_abu_bakr_muhammad_zakaria,Dr. Abu Bakr Muhammad Zakaria Bengali translation,"āra tini-i, yini sṛṣṭike śurute astitve ānaẏana karena, tārapara tini seṭā punarāvṛtti karavena; āra eṭā tā~ra janya ati sahaja. āsamānasamūha o yamīne sarvocca gunāvalī tā~rai evaṃ tinii parākramaśālī, hikmataoẏālā.","ara tini-i, yini srstike surute astitve anayana karena, tarapara tini seta punaravrtti karavena; ara eta ta~ra janya ati sahaja. asamanasamuha o yamine sarvocca gunavali ta~rai evam tinii parakramasali, hikmataoyala."
30,27,fathul_majid,Fathul Majid Bengali translation,"tini sṛṣṭira sūcanā karena, tārapara tinii āvāra tā punarāvṛtti karavena, eṭā tā~ra janya khuvai sahaja. āsamāna o jamine sarvocca varṇanā tā~rai. āra tinii pratāpaśālī mahāvijña.","tini srstira sucana karena, tarapara tinii avara ta punaravrtti karavena, eta ta~ra janya khuvai sahaja. asamana o jamine sarvocca varnana ta~rai. ara tinii pratapasali mahavijna."
30,28,rawai_al_bayan,Rawai Al Bayan Bengali translation,tini tomādera janya tomādera madhya theke ekaṭi upamā varṇanā karechena; āmi tomāderake ye riyka diẏechi tāte tomādera adhikārabhukta dāsa-dāsīrā ki aṃśīdāra? phale tomarā ki e viṣaẏe samāna? tomarā ki tāderake temanabhāve bhaẏa kara yemanabhāve bhaẏa kara tomādera parasparake*? ebhāvei āmi nidarśanāvalī vistārita varṇanā karechi se kaomera janya yārā upalavdhi kare. * dāsa-dāsīrā manivera sampadera aṃśīdāra haẏa nā evaṃ manivarā tāderake bhaẏao kare nā. temanibhāve sārā jāhānera mālika āllāhara sāthe kāro aṃśidāritva hate pāre nā.,tini tomadera janya tomadera madhya theke ekati upama varnana karechena; ami tomaderake ye riyka diyechi tate tomadera adhikarabhukta dasa-dasira ki amsidaray phale tomara ki e visaye samanay tomara ki taderake temanabhave bhaya kara yemanabhave bhaya kara tomadera parasparake*y ebhavei ami nidarsanavali vistarita varnana karechi se kaomera janya yara upalavdhi kare. * dasa-dasira manivera sampadera amsidara haya na evam manivara taderake bhayao kare na. temanibhave sara jahanera malika allahara sathe karo amsidaritva hate pare na.
30,28,sheikh_mujibur_rahman,Sheikh Mujibur Rahman Bengali translation,(āllāha) tomādera janya tomādera nijedera madhye ekaṭi dṛṣṭānta peśa karachenaḥ tomāderake āmi ye riyka diẏechi tomādera adhikārabhukta dāsa-dāsīdera keha ki tāte tomādera samāna aṃśīdāra? tomarā ki tāderake serūpa bhaẏa kara yerūpa tomarā parasparake bhaẏa kara? ebhāvei āmi vodhaśakti sampanna sampradāẏera janya nirdeśanāvalī vivṛta kari.,(allaha) tomadera janya tomadera nijedera madhye ekati drstanta pesa karachenah tomaderake ami ye riyka diyechi tomadera adhikarabhukta dasa-dasidera keha ki tate tomadera samana amsidaray tomara ki taderake serupa bhaya kara yerupa tomara parasparake bhaya karay ebhavei ami vodhasakti sampanna sampradayera janya nirdesanavali vivrta kari.
30,28,taisirul_quran,Taisirul Quran Bengali translation,āllāha tomādera janya tomādera madhya hatei ekaṭā dṛṣṭānta peśa karachenaḥ āmi tomāderake ye riyaka diẏechi tāte tomādera adhikārabhukta dāsadāsīrā ki aṃśīdāra yāra phale tāte tomarā samāna? tomarā ki tāderake temanabhāve bhaẏa kara yemana bhaẏa kara tomādera nijedera parasparake? ebhāve vodhaśaktisampanna mānuṣadera janya āmi nidarśanāvalī vistāritabhāve vyākhyā kari.,allaha tomadera janya tomadera madhya hatei ekata drstanta pesa karachenah ami tomaderake ye riyaka diyechi tate tomadera adhikarabhukta dasadasira ki amsidara yara phale tate tomara samanay tomara ki taderake temanabhave bhaya kara yemana bhaya kara tomadera nijedera parasparakey ebhave vodhasaktisampanna manusadera janya ami nidarsanavali vistaritabhave vyakhya kari.
30,28,dr_abu_bakr_muhammad_zakaria,Dr. Abu Bakr Muhammad Zakaria Bengali translation,"āllāh tomādera janya tomādera nijedera madhye ekaṭi dṛṣṭānta peśa karachena: tomāderake āmarā ye, riyka diẏechi, tomādera adhikārabhukta dāsa-dāsīdera keu ki tāte aṃśīdāra? phale tomarā ki e vyāpāre samāna? tomarā ki tāderake serūpa bhaẏa kara yerūpa tomarā paraspara parasparake bhaẏa kara? ebhāvei āmarā nidarśanāvalī vistārita varṇanā kari se sampradāẏera janya, yārā anudhāvana kare.","allah tomadera janya tomadera nijedera madhye ekati drstanta pesa karachena: tomaderake amara ye, riyka diyechi, tomadera adhikarabhukta dasa-dasidera keu ki tate amsidaray phale tomara ki e vyapare samanay tomara ki taderake serupa bhaya kara yerupa tomara paraspara parasparake bhaya karay ebhavei amara nidarsanavali vistarita varnana kari se sampradayera janya, yara anudhavana kare."
30,28,fathul_majid,Fathul Majid Bengali translation,"āllāha tomādera janya tomādera nijedera madhya thekei ekaṭi dṛṣṭānta varṇanā karechena: āmi tomāderake ye riyika dāna karechi, tomādera adhikārabhukta dāsa-dāsīdera keu ki tāte aṃśīdāra, yāra phale tomarā o tārā samāna? tomarā ki tāderake serūpa bhaẏa kara? yerūpa tomarā nijedera lokake bhaẏa kara? ebhāvei āmi vuddhimāna sampradāẏera janya nidarśanasamūha vistāritabhāve varṇanā kari.","allaha tomadera janya tomadera nijedera madhya thekei ekati drstanta varnana karechena: ami tomaderake ye riyika dana karechi, tomadera adhikarabhukta dasa-dasidera keu ki tate amsidara, yara phale tomara o tara samanay tomara ki taderake serupa bhaya karay yerupa tomara nijedera lokake bhaya karay ebhavei ami vuddhimana sampradayera janya nidarsanasamuha vistaritabhave varnana kari."
30,29,rawai_al_bayan,Rawai Al Bayan Bengali translation,varaṃ yālimarā jñāna chār̤āi tādera kheẏāla khuśīra anusaraṇa kare. sutarāṃ yāke āllāha pathabhraṣṭa karena ke tāke hidāẏāta karave? āra tādera janya kona sāhāyyakārī nei.,varam yalimara jnana charai tadera kheyala khusira anusarana kare. sutaram yake allaha pathabhrasta karena ke take hidayata karavey ara tadera janya kona sahayyakari nei.
30,29,sheikh_mujibur_rahman,Sheikh Mujibur Rahman Bengali translation,"vastutaḥ sīmālaṃghanakārīrā ajñatā vaśataḥ tādera kheẏāla khuśīra anusaraṇa kare, sutarāṃ āllāha yāke pathabhraṣṭa karena, ke tāke sat pathe paricālita karave? tādera kona sāhāyyakārī nei.","vastutah simalamghanakarira ajnata vasatah tadera kheyala khusira anusarana kare, sutaram allaha yake pathabhrasta karena, ke take sat pathe paricalita karavey tadera kona sahayyakari nei."
30,29,taisirul_quran,Taisirul Quran Bengali translation,varaṃ sīmālaṅghanakārīrā kona jñāna chār̤āi tādera kheẏāla-khuśira anusaraṇa kare; kājei āllāhai yāke pathabhraṣṭa karena tāke satpatha dekhāve ke? tādera kona sāhāyyakārī nei.,varam simalanghanakarira kona jnana charai tadera kheyala-khusira anusarana kare; kajei allahai yake pathabhrasta karena take satpatha dekhave key tadera kona sahayyakari nei.
30,29,dr_abu_bakr_muhammad_zakaria,Dr. Abu Bakr Muhammad Zakaria Bengali translation,"varaṃ yālimarā ajñatāvaśata tādera kheẏāla-khuśīra anusaraṇa kare, kājei āllāh yāke pathabhraṣṭa karena ke tāke hidāẏāta dāna karave? āra tādera kono sāhāyākārī nei.","varam yalimara ajnatavasata tadera kheyala-khusira anusarana kare, kajei allah yake pathabhrasta karena ke take hidayata dana karavey ara tadera kono sahayakari nei."
30,29,fathul_majid,Fathul Majid Bengali translation,varaṃ jālimarā ajñatāvaśata nijedera pravṛttira ānugatya kare thāke. ataeva tāke ke satpatha dekhāve yāke āllāha pathabhraṣṭa karechena? āra tādera janya kona sāhāyyakārī nei.,varam jalimara ajnatavasata nijedera pravrttira anugatya kare thake. ataeva take ke satpatha dekhave yake allaha pathabhrasta karechenay ara tadera janya kona sahayyakari nei.
30,30,rawai_al_bayan,Rawai Al Bayan Bengali translation,"ataeva tumi ekaniṣṭha haẏe dīnera janya nijake pratiṣṭhita rākha. āllāhara prakṛti*, ye prakṛtira upara tini mānuṣa sṛṣṭi karechena. āllāhara sṛṣṭira kona parivartana nei. eṭāi pratiṣṭhita dīna; kintu adhikāṃśa mānuṣa jāne nā. * ftrh svabhāva, prakṛti. mahāna āllāha mānuṣake ye sahajāta prakṛti diẏe sṛṣṭi karechena. tākei ftrh allh valā haẏeche. āra ftrh allh era marmārtha hala isalāma.","ataeva tumi ekanistha haye dinera janya nijake pratisthita rakha. allahara prakrti*, ye prakrtira upara tini manusa srsti karechena. allahara srstira kona parivartana nei. etai pratisthita dina; kintu adhikamsa manusa jane na. * ftrh svabhava, prakrti. mahana allaha manusake ye sahajata prakrti diye srsti karechena. takei ftrh allh vala hayeche. ara ftrh allh era marmartha hala isalama."
30,30,sheikh_mujibur_rahman,Sheikh Mujibur Rahman Bengali translation,"tumi ekaniṣṭha haẏe nijeke dīnera upara pratiṣṭhita kara. āllāhara prakṛtira anusaraṇa kara, ye prakṛti anuyāẏī tini mānuṣa sṛṣṭi karechena; āllāhara sṛṣṭira kona parivartana nei. eṭāi sarala dīna. kintu adhikāṃśa mānuṣa jānenā.","tumi ekanistha haye nijeke dinera upara pratisthita kara. allahara prakrtira anusarana kara, ye prakrti anuyayi tini manusa srsti karechena; allahara srstira kona parivartana nei. etai sarala dina. kintu adhikamsa manusa janena."
30,30,taisirul_quran,Taisirul Quran Bengali translation,"kājei dvīnera prati tomāra mukhamanḍala nivaddha kara ekaniṣṭhabhāve. eṭāi āllāhara prakṛti, ye prakṛti tini mānuṣake diẏechena, āllāhara sṛṣṭi kārye kona parivartana nei, eṭāi supratiṣṭhita dvīna, kintu adhikāṃśa mānuṣa jāne nā.","kajei dvinera prati tomara mukhamandala nivaddha kara ekanisthabhave. etai allahara prakrti, ye prakrti tini manusake diyechena, allahara srsti karye kona parivartana nei, etai supratisthita dvina, kintu adhikamsa manusa jane na."
30,30,dr_abu_bakr_muhammad_zakaria,Dr. Abu Bakr Muhammad Zakaria Bengali translation,"kājei āpani ekaniṣṭha haẏe nija cehārāke dīne pratiṣṭhita rākhuna. āllāhara phitarāta (svābhāvika rīti vā dīna isalāma), yāra upara (calāra yogya kare) tini mānuṣa sṛṣṭi karechena; āllāhara sṛṣṭira kono parivartana nei. eṭāi pratiṣṭhita dīna; kintu adhikāṃśa mānuṣa jāne nā.","kajei apani ekanistha haye nija ceharake dine pratisthita rakhuna. allahara phitarata (svabhavika riti va dina isalama), yara upara (calara yogya kare) tini manusa srsti karechena; allahara srstira kono parivartana nei. etai pratisthita dina; kintu adhikamsa manusa jane na."
30,30,fathul_majid,Fathul Majid Bengali translation,ataeva tumi ekaniṣṭhabhāve nijeke dīnera opara pratiṣṭhita rākha; eṭāi āllāhara phitarāta (prakṛti) yāra opara tini mānava sṛṣṭi karechena. āllāhara sṛṣṭira kona parivartana nei. eṭāi sarala-saṭhika dīna kintu adhikāṃśa mānuṣa jāne nā.,ataeva tumi ekanisthabhave nijeke dinera opara pratisthita rakha; etai allahara phitarata (prakrti) yara opara tini manava srsti karechena. allahara srstira kona parivartana nei. etai sarala-sathika dina kintu adhikamsa manusa jane na.
30,31,rawai_al_bayan,Rawai Al Bayan Bengali translation,"tā~ra abhimukhī haẏe tā~ke bhaẏa kara, sālāta kāẏema kara, āra muśarikadera antarbhukta haẏo nā.","ta~ra abhimukhi haye ta~ke bhaya kara, salata kayema kara, ara musarikadera antarbhukta hayo na."
30,31,sheikh_mujibur_rahman,Sheikh Mujibur Rahman Bengali translation,"viśuddha citte tā~ra abhimukhī haẏe tā~ke bhaẏa kara, sālāta kāẏema kara evaṃ muśarikadera antarbhukta haẏonā.","visuddha citte ta~ra abhimukhi haye ta~ke bhaya kara, salata kayema kara evam musarikadera antarbhukta hayona."
30,31,taisirul_quran,Taisirul Quran Bengali translation,"tā~ra abhimukhī hao, āra tā~ke bhaẏa kara, nāmāya pratiṣṭhā kara, āra muśarikadera antarbhukta haẏo nā.","ta~ra abhimukhi hao, ara ta~ke bhaya kara, namaya pratistha kara, ara musarikadera antarbhukta hayo na."
30,31,dr_abu_bakr_muhammad_zakaria,Dr. Abu Bakr Muhammad Zakaria Bengali translation,"tomarā viśuddha citte tā~rai abhimukhī haẏe thāka āra tā~rai tākaoẏā avalamvana kara evaṃ sālāta kāẏema kara. āra antarbhukta haẏo nā muśarikadera,","tomara visuddha citte ta~rai abhimukhi haye thaka ara ta~rai takaoya avalamvana kara evam salata kayema kara. ara antarbhukta hayo na musarikadera,"
30,31,fathul_majid,Fathul Majid Bengali translation,"(nijeke dīne pratiṣṭhita rākha) viśuddhacitte āllāha abhimukhī haẏe evaṃ tā~ke bhaẏa kara, sālāta kaẏema kara evaṃ muśarikadera (dale) śāmila haẏo nā.","(nijeke dine pratisthita rakha) visuddhacitte allaha abhimukhi haye evam ta~ke bhaya kara, salata kayema kara evam musarikadera (dale) samila hayo na."
30,32,rawai_al_bayan,Rawai Al Bayan Bengali translation,yārā nijadera dīnake vibhakta kareche evaṃ yārā vibhinna dale vibhakta haẏeche (tādera antarbhukta haẏo nā). pratyeka dalai nijadera yā āche tā niẏe ānandita.,yara nijadera dinake vibhakta kareche evam yara vibhinna dale vibhakta hayeche (tadera antarbhukta hayo na). pratyeka dalai nijadera ya ache ta niye anandita.
30,32,sheikh_mujibur_rahman,Sheikh Mujibur Rahman Bengali translation,"yārā nijedera dīne matabheda sṛṣṭi kareche evaṃ vibhinna dale vibhakta haẏeche, pratyeka dalai nija nija matavāda niẏe utphulla.","yara nijedera dine matabheda srsti kareche evam vibhinna dale vibhakta hayeche, pratyeka dalai nija nija matavada niye utphulla."
30,32,taisirul_quran,Taisirul Quran Bengali translation,yārā nijedera dvīnake vibhakta kare pheleche evaṃ vibhinna dale bhāga haẏe geche. pratyeka dala nijedera kāche yā āche tāi niẏe ullasita.,yara nijedera dvinake vibhakta kare pheleche evam vibhinna dale bhaga haye geche. pratyeka dala nijedera kache ya ache tai niye ullasita.
30,32,dr_abu_bakr_muhammad_zakaria,Dr. Abu Bakr Muhammad Zakaria Bengali translation,yārā nijedera dvinake vibhakta kareche evaṃ vibhinna dale pariṇata haẏeche. pratyeka dalai yā tādera kāche āche tā niẏe utphulla.,yara nijedera dvinake vibhakta kareche evam vibhinna dale parinata hayeche. pratyeka dalai ya tadera kache ache ta niye utphulla.
