surah,ayah,latin_iast,latin_ascii
17,14,"(tāke valā have) ‘pāṭha kara tomāra kitāva, āja tomāra hisāva neẏāra vyāpāre tumii yatheṣṭa.’","(take vala have) ‘patha kara tomara kitava, aja tomara hisava neyara vyapare tumii yathesta.’"
17,15,"ye saṭhika pathe calave se tāra nijera kalyāṇera janyai saṭhika pathe calave, āra ye gumarāha have tāra gumarāhīra pariṇāma tāra nijera uparei par̤ave. kona vojhā vahanakārī anyera vojhā vahana karave nā. āmi ‘āyāva dei nā yatakṣaṇa ekajana rasūla nā pāṭhāi.","ye sathika pathe calave se tara nijera kalyanera janyai sathika pathe calave, ara ye gumaraha have tara gumarahira parinama tara nijera uparei parave. kona vojha vahanakari anyera vojha vahana karave na. ami ‘ayava dei na yataksana ekajana rasula na pathai."
17,16,āmi yakhana kona janavasatike dhvaṃsa karate cāi takhana tādera sacchala vyaktiderake ādeśa kari (āmāra ādeśa mene calāra janya). kintu tārā avādhyatā karate thāke. takhana se janavasatira prati āmāra ‘āyāvera phāẏasālā sāvyasta haẏe yāẏa. takhana āmi tā sampūrṇarūpe vidhvasta kare dei.,ami yakhana kona janavasatike dhvamsa karate cai takhana tadera sacchala vyaktiderake adesa kari (amara adesa mene calara janya). kintu tara avadhyata karate thake. takhana se janavasatira prati amara ‘ayavera phayasala savyasta haye yaya. takhana ami ta sampurnarupe vidhvasta kare dei.
17,17,"nūhera para vahu vaṃśadhārāke āmi dhvaṃsa kare diẏechi, vāndādera pāpakājera khavara rākhā āra lakṣya rākhāra janya tomāra pratipālakai yatheṣṭa.","nuhera para vahu vamsadharake ami dhvamsa kare diyechi, vandadera papakajera khavara rakha ara laksya rakhara janya tomara pratipalakai yathesta."
17,18,"ye keu nagada nagada pete cāẏa tāke āmi ekhānei jaladi kare diẏe dei yāke yā dite icche kari, avaśeṣe tāra janya jāhānnāma nirdhāraṇa kari. tāte se jvalave dhikṛta o rahamāta vañcita avasthāẏa.","ye keu nagada nagada pete caya take ami ekhanei jaladi kare diye dei yake ya dite icche kari, avasese tara janya jahannama nirdharana kari. tate se jvalave dhikrta o rahamata vancita avasthaya."
17,19,"āra ye vyakti ākhirāta kāmanā kare āra tāra janya ceṣṭā kare yatakhāni ceṣṭā karā darakāra āra se mu’minao, erāi hala tārā yādera ceṣṭā sādhanā sādare gṛhīta have.","ara ye vyakti akhirata kamana kare ara tara janya cesta kare yatakhani cesta kara darakara ara se mu’minao, erai hala tara yadera cesta sadhana sadare grhita have."
17,20,"tomāra pratipālakera dāna theke āmi ederake āra oderake sakalakei sāhāyya kare thāki, tomāra pratipālakera dāna to vandha haoẏāra naẏa.","tomara pratipalakera dana theke ami ederake ara oderake sakalakei sahayya kare thaki, tomara pratipalakera dana to vandha haoyara naya."
17,21,"lakṣya kara, āmi tādera katakake anyadera upara kībhāve śreṣṭhatva diẏechi, āra ākhirāta to niścaẏai maryādāẏa sarvocca o guṇe sarvottama.","laksya kara, ami tadera katakake anyadera upara kibhave sresthatva diyechi, ara akhirata to niscayai maryadaya sarvocca o gune sarvottama."
17,22,"āllāhara sāthe anya kona ilāha sāvyasta karo nā, karale tiraskṛta hatabhāgya haẏe par̤e thākave.","allahara sathe anya kona ilaha savyasta karo na, karale tiraskrta hatabhagya haye pare thakave."
17,23,"tomāra pratipālaka hukuma jāri karechena ye, tini chār̤ā anya kāro ‘ivādāta karo nā, āra pitā-mātāra saṅge sadvyavahāra karo. tādera ekajana vā tādera ubhaẏe yadi tomāra jīvaddaśāẏa vārdhakye upanīta haẏa, tave tāderake virakti vā avajñāsūcaka kathā valo nā, āra tāderake bhatrsanā karo nā. tādera sāthe sammānajanaka kathā vala.","tomara pratipalaka hukuma jari karechena ye, tini chara anya karo ‘ivadata karo na, ara pita-matara sange sadvyavahara karo. tadera ekajana va tadera ubhaye yadi tomara jivaddasaya vardhakye upanita haya, tave taderake virakti va avajnasucaka katha valo na, ara taderake bhatrsana karo na. tadera sathe sammanajanaka katha vala."
17,24,"tādera janya sadaẏabhāve namratāra vāhu prasārita kare dāo āra vala, ‘he āmāra pratipālaka! tādera prati daẏā kara yemanabhāve tārā āmāke śaiśave lālana pālana karechena.’","tadera janya sadayabhave namratara vahu prasarita kare dao ara vala, ‘he amara pratipalaka! tadera prati daya kara yemanabhave tara amake saisave lalana palana karechena.’"
17,25,"tomādera pratipālaka khuva bhāla karei jānena tomādera antare kī āche. tomarā yadi satkarmaśīla hao, tave yārā vāra vāra tā~ra dike phire āse tini to tādera prati parama kṣamāśīla.","tomadera pratipalaka khuva bhala karei janena tomadera antare ki ache. tomara yadi satkarmasila hao, tave yara vara vara ta~ra dike phire ase tini to tadera prati parama ksamasila."
17,26,"āra ātmīẏa-svajanake tādera prāpya adhikāra dāo evaṃ misakīna o musāphiraderakeo, āra apavyaẏe apacaẏa karo nā.","ara atmiya-svajanake tadera prapya adhikara dao evam misakina o musaphiraderakeo, ara apavyaye apacaya karo na."
17,27,apacaẏakārīrā śaẏatānera bhāi āra śaẏatāna to tāra pratipālakera prati nā-śokara.,apacayakarira sayatanera bhai ara sayatana to tara pratipalakera prati na-sokara.
17,28,"tumi yadi tāderake (arthāt abhāvī ātmīẏa, misakīna o musāphiraderake) pāśa kāṭāte cāo ejanya ye, tumi ekhanao nijera janya tomāra pratipālakera anugraha lābhera sandhāne vyāpṛta yā tumi pratyāśā kara, ematāvasthāẏa tādera saṅge namrabhāve kathā vala.","tumi yadi taderake (arthat abhavi atmiya, misakina o musaphiraderake) pasa katate cao ejanya ye, tumi ekhanao nijera janya tomara pratipalakera anugraha labhera sandhane vyaprta ya tumi pratyasa kara, ematavasthaya tadera sange namrabhave katha vala."
17,29,"tomāra hātake tomāra galāra sāthe ve~dhe dio nā, āra tā ekevāre prasārita kareo dionā, tā karale tumi tiraskṛta o niḥsva haẏe vase par̤ave.","tomara hatake tomara galara sathe ve~dhe dio na, ara ta ekevare prasarita kareo diona, ta karale tumi tiraskrta o nihsva haye vase parave."
17,30,"tomāra pratipālaka yāra janya icche riyak praśasta karena, yāra janya icche sīmita karena, tini tā~ra vāndādera samparke oẏākiphahāla, pratyakṣadarśī.","tomara pratipalaka yara janya icche riyak prasasta karena, yara janya icche simita karena, tini ta~ra vandadera samparke oyakiphahala, pratyaksadarsi."
17,31,"daridratāra bhaẏe tomarā tomādera santānaderake hatyā karo nā. āmii tāderake riyaka dei āra tomāderakeo, tādera hatyā mahāpāpa.","daridratara bhaye tomara tomadera santanaderake hatya karo na. amii taderake riyaka dei ara tomaderakeo, tadera hatya mahapapa."
17,32,"āra yinā-vyabhicārera kācheo yeo nā, tā hacche aślīla kāja āra ati jaghanya patha.","ara yina-vyabhicarera kacheo yeo na, ta hacche aslila kaja ara ati jaghanya patha."
17,33,"yathāyatha kāraṇa chār̤ā āllāha yāke hatyā karā niṣiddha karechena tāke hatyā karo nā. kāuke anyāẏabhāve hatyā karā hale āmi tāra uttarādhikārīke adhikāra diẏechi (kisāsa dāvī karāra vā kṣamā kare deẏāra) kājei se yena hatyāra vyāpāre sīmālaṅghana nā kare, kāraṇa tāke to sāhāyya karā haẏeche (āina-vidhāna diẏe).","yathayatha karana chara allaha yake hatya kara nisiddha karechena take hatya karo na. kauke anyayabhave hatya kara hale ami tara uttaradhikarike adhikara diyechi (kisasa davi karara va ksama kare deyara) kajei se yena hatyara vyapare simalanghana na kare, karana take to sahayya kara hayeche (aina-vidhana diye)."
17,34,"iẏātīma vaẏoprāpta nā haoẏā paryanta tāra sampadera kācheo yeẏo nā sat uddeśya vyatīta. āra oẏā‘dā pūrṇa kara, oẏā‘dā samparke avaśyai jijñāsāvāda karā have.","iyatima vayoprapta na haoya paryanta tara sampadera kacheo yeyo na sat uddesya vyatita. ara oya‘da purna kara, oya‘da samparke avasyai jijnasavada kara have."
17,35,"māpa deẏāra samaẏa māpa pūrṇamātrāẏa karave, āra ojana karave truṭihīna dā~r̤ipāllāẏa. eṭāi uttama nīti āra pariṇāmeo tā utkṛṣṭa.","mapa deyara samaya mapa purnamatraya karave, ara ojana karave trutihina da~ripallaya. etai uttama niti ara parinameo ta utkrsta."
17,36,"āra se viṣaẏera pechane chuṭo nā, ye viṣaẏe tomāra kona jñāna nei. kāna, cokha āra antara- egulora sakala viṣaẏe avaśyai jijñāsāvāda karā have.","ara se visayera pechane chuto na, ye visaye tomara kona jnana nei. kana, cokha ara antara- egulora sakala visaye avasyai jijnasavada kara have."
17,37,"yamīne garvabhare calāpherā karo nā, tumi kakṣano yamīnake vidīrṇa karate pārave nā, āra uccatāẏa parvatera nyāẏa hateo pārave nā.","yamine garvabhare calaphera karo na, tumi kaksano yaminake vidirna karate parave na, ara uccataya parvatera nyaya hateo parave na."
17,38,"egulora madhye ye samasta viṣaẏa manda, tomāra pratipālakera nikaṭa tā ghṛṇita.","egulora madhye ye samasta visaya manda, tomara pratipalakera nikata ta ghrnita."
17,39,"esava sei hikamātera antarbhukta yā tomāra pratipālaka tomāra prati oẏāhī karechena. āllāhara saṅge apara kona ilāha sthira karo nā, karale tumi nindita o yāvatīẏa kalyāṇa vañcita haẏe jāhānnāme nikṣipta have.","esava sei hikamatera antarbhukta ya tomara pratipalaka tomara prati oyahi karechena. allahara sange apara kona ilaha sthira karo na, karale tumi nindita o yavatiya kalyana vancita haye jahanname niksipta have."
17,40,"tāhale ki (he kāphiragaṇa!) tomādera janya tomādera pratipālaka santāna nirvācita karechena, āra nijera janya phereśatādera madhya hate kanyā grahaṇa karechena? vāstavikai tomarā var̤a bhaẏānaka kathā valacho.","tahale ki (he kaphiragana!) tomadera janya tomadera pratipalaka santana nirvacita karechena, ara nijera janya pheresatadera madhya hate kanya grahana karechenay vastavikai tomara vara bhayanaka katha valacho."
17,41,"āmi e kuraāne nānābhāve (viṣaẏāvalī) vyākhyā karechi yāte tārā upadeśa grahaṇa kare, kintu tā tādera (satya hate) palāẏanera manovṛttii vṛddhi kareche.","ami e kuraane nanabhave (visayavali) vyakhya karechi yate tara upadesa grahana kare, kintu ta tadera (satya hate) palayanera manovrttii vrddhi kareche."
17,42,"vala- tā~ra saṅge yadi āro ilāha thākata yemana tārā vale, tāhale tārā avaśyai āraśera mālikera nikaṭa pau~chāra janya pathera sandhāna karata.","vala- ta~ra sange yadi aro ilaha thakata yemana tara vale, tahale tara avasyai arasera malikera nikata pau~chara janya pathera sandhana karata."
17,43,"tini pavitra o ati ucca, tārā yā vale tāttheke aneka aneka ūrdhve.","tini pavitra o ati ucca, tara ya vale tattheke aneka aneka urdhve."
17,44,"sāta āsamāna, yamīna āra egulora mājhe yā āche sava kichui tā~ra mahimā ghoṣaṇā kare. emana kona jinisai nei yā tā~ra praśaṃsāsaha pavitratā o mahimā ghoṣaṇā kare nā. kintu tomarā vujhate pāra nā kībhāve tārā tā~ra mahimā ghoṣaṇā kare. tini parama sahiṣṇu, var̤ai kṣamāparāẏaṇa.","sata asamana, yamina ara egulora majhe ya ache sava kichui ta~ra mahima ghosana kare. emana kona jinisai nei ya ta~ra prasamsasaha pavitrata o mahima ghosana kare na. kintu tomara vujhate para na kibhave tara ta~ra mahima ghosana kare. tini parama sahisnu, varai ksamaparayana."
17,45,tumi yakhana kuraāna pāṭha kara takhana āmi tomāra āra yārā ākherāte viśvāsa kare nā tādera mājhe ekaṭā adṛśya pardā sthāpana ka’re diẏechi.,tumi yakhana kuraana patha kara takhana ami tomara ara yara akherate visvasa kare na tadera majhe ekata adrsya parda sthapana ka’re diyechi.
17,46,"āra āmi tādera antarera upara eka āvaraṇa diẏe diẏechi yāte tārā kuraāna vujhate nā pāre, āra tādera kāne sṛṣṭi karechi vadhiratā. āra yakhana tumi kuraāne tomāra pratipālakera ekatvera ullekha kara, takhana tārā (satya theke) pāliẏe pichane mukha ghuriẏe neẏa.","ara ami tadera antarera upara eka avarana diye diyechi yate tara kuraana vujhate na pare, ara tadera kane srsti karechi vadhirata. ara yakhana tumi kuraane tomara pratipalakera ekatvera ullekha kara, takhana tara (satya theke) paliye pichane mukha ghuriye neya."
17,47,"āmi bhāla karei jāni tārā kāna lāgiẏe kī śune yakhana tārā tomāra kathā kāna lāgiẏe śune. āra yakhana tārā gopane paraspara ālocanāẏa vase takhana yālimarā vale, ‘tomarā to kevala eka yādugrasta lokera anusaraṇa kare calecha.’","ami bhala karei jani tara kana lagiye ki sune yakhana tara tomara katha kana lagiye sune. ara yakhana tara gopane paraspara alocanaya vase takhana yalimara vale, ‘tomara to kevala eka yadugrasta lokera anusarana kare calecha.’"
17,48,"lakṣya kara, tārā tomāra samparke kemana sava udāharaṇa dicche! yāra phale tārā pathahārā haẏe geche āra tārā kakṣano patha pāve nā.","laksya kara, tara tomara samparke kemana sava udaharana dicche! yara phale tara pathahara haye geche ara tara kaksano patha pave na."
17,49,"tārā vale, ‘kī! āmarā hāḍḍi āra dhūlā-māṭite pariṇata haoẏāra para ki eka natuna sṛṣṭirūpe utthita hava?’","tara vale, ‘ki! amara haddi ara dhula-matite parinata haoyara para ki eka natuna srstirupe utthita havay’"
17,50,"vala, ‘tomarā yadi pāthara kiṃvā lohāo haẏe yāo,","vala, ‘tomara yadi pathara kimva lohao haye yao,"
17,51,"athavā emana kichu yā tomādera dhāraṇāẏa (jīvita haoẏā) khuvai kaṭhina (tavuo tomāderake uṭhāno have).’ tārā valave, ‘ke āche emana ye āmāderake punarāẏa jīvane phiriẏe ānave?’ vala, ‘tinii yini tomāderake prathamavāra sṛṣṭi karechena.’ takhana tārā (ṭhāṭṭāra chale) tomāra sāmane māthā nār̤ave āra valave, ‘seṭā kakhana ghaṭave?’ vala, ‘hate pāre seṭā śīghrai ghaṭave.’","athava emana kichu ya tomadera dharanaya (jivita haoya) khuvai kathina (tavuo tomaderake uthano have).’ tara valave, ‘ke ache emana ye amaderake punaraya jivane phiriye anavey’ vala, ‘tinii yini tomaderake prathamavara srsti karechena.’ takhana tara (thattara chale) tomara samane matha narave ara valave, ‘seta kakhana ghatavey’ vala, ‘hate pare seta sighrai ghatave.’"
17,52,"ye dina tini tomāderake ḍākavena āra tomarā tā~ra praśaṃsā karate karate tā~ra ḍāke sār̤ā dive āra tomarā dhāraṇā karave ye, tomarā khuva alpa samaẏai avasthāna karechile.","ye dina tini tomaderake dakavena ara tomara ta~ra prasamsa karate karate ta~ra dake sara dive ara tomara dharana karave ye, tomara khuva alpa samayai avasthana karechile."
17,53,"āmāra vāndāderake valate vala emana kathā yā khuvai uttama. śaẏatāna mānuṣera mājhe jhagar̤ā-vibheda-viśṛṅkhalā sṛṣṭi kare, śaẏatāna hala mānuṣera prakāśya duśamana.","amara vandaderake valate vala emana katha ya khuvai uttama. sayatana manusera majhe jhagara-vibheda-visrnkhala srsti kare, sayatana hala manusera prakasya dusamana."
17,54,"tomādera pratipālaka tomāderake khuva bhāla ka’rei jānena. tini icche karale tomādera prati anugraha karavena, āra icche karale tomāderake śāsti devena; āmi tomāke (he nāvī!) tādera kājakarmera janya dāẏitvaśīla kare pāṭhāini.","tomadera pratipalaka tomaderake khuva bhala ka’rei janena. tini icche karale tomadera prati anugraha karavena, ara icche karale tomaderake sasti devena; ami tomake (he navi!) tadera kajakarmera janya dayitvasila kare pathaini."
17,55,āsamāna āra yamīne yārā āche tomāra pratipālaka tāderake bhāla ka’rei jānena. āmi nāvīgaṇera katakake anyadera upara maryādā dāna karechi āra dāūdake diẏechi yāvūra.,asamana ara yamine yara ache tomara pratipalaka taderake bhala ka’rei janena. ami naviganera katakake anyadera upara maryada dana karechi ara daudake diyechi yavura.
